id,name,license_id,address_number,address_street_name,ssn,id_license,age,height,eye_color,hair_color,gender,plate_number,car_make,car_model,annual_income,transcript,fitness_membership_status,fitness_join_date,has_license,has_income,has_interview,is_fitness_member,age_group,income_group
11202,Leonie Smits,276555.0,3412,Auxplaines St,151478457,276555.0,52.0,64.0,blue,green,female,JSXUO6,GMC,Sonoma,,,,,1,0,0,0,50-60,Низкий
11211,Teresita Lazzar,270291.0,683,King Farm St,128433771,270291.0,40.0,52.0,black,red,female,71ZQ17,Ford,Fiesta,19100.0,"but her voice sounded hoarse and strange, and the words did not come the
",,,1,1,1,0,30-40,Ниже среднего
11220,Yolonda Evanchyk,290422.0,3044,Wash Rd,925834493,290422.0,22.0,78.0,brown,black,female,C40504,Plymouth,Breeze,59800.0,,,,1,1,0,0,20-30,Выше среднего
11231,Terrance Wolpe,139639.0,415,Panabaker St,367239672,139639.0,78.0,54.0,brown,black,male,8EN0F7,Dodge,Ram 2500 Club,41600.0,"‘You are not attending!’ said the Mouse to Alice severely. ‘What are you
",,,1,1,1,0,60+,Выше среднего
11238,Sunni Scadlock,201325.0,221,Blackhill Blvd,594102804,201325.0,79.0,50.0,green,black,female,58U1CJ,Mercedes-Benz,GL-Class,49300.0,,,,1,1,0,0,60+,Выше среднего
11252,Lisabeth Li,957417.0,2860,Ligar Circle,988977269,957417.0,36.0,73.0,amber,blonde,female,U4BI5G,Mazda,Mazda6 5-Door,,,,,1,0,0,0,30-40,Низкий
11263,Ruben Manternach,634053.0,217,Whitebark Dr,551211833,634053.0,24.0,82.0,amber,blonde,male,F74L1V,Cadillac,CTS,65300.0,"
",,,1,1,1,0,20-30,Высокий
11264,Zada Laban,808317.0,1663,Testa Circle,983015244,808317.0,48.0,68.0,black,black,female,H5R4X6,GMC,Sierra 3500,,,,,1,0,0,0,40-50,Низкий
11273,Reggie Vanwart,514737.0,1252,Devon Hills Dr,558131465,514737.0,52.0,82.0,black,brown,male,77I7A3,Nissan,350Z,,,,,1,0,0,0,50-60,Низкий
11278,Wes Bacher,976182.0,3909,San Benito St,295763459,976182.0,52.0,74.0,brown,white,male,23A45N,Subaru,Outback,,"Alice felt a little irritated at the Caterpillar’s making such VERY
",,,1,0,1,0,50-60,Низкий
11279,Seth Distilo,782001.0,1781,Blackheath Circle,612138704,782001.0,19.0,78.0,amber,grey,male,3HYAAF,Dodge,Challenger,52300.0,"my fur and whiskers! She’ll get me executed, as sure as ferrets are
",,,1,1,1,0,<20,Выше среднего
11295,Mack Honas,868961.0,3231,Oak Bay Rd,346017204,868961.0,31.0,65.0,green,blonde,male,FHU1K5,Chevrolet,Cobalt,61300.0,"the Duchess and the baby--the fire-irons came first; then followed a
",,,1,1,1,0,30-40,Выше среднего
11297,Lucila Leh,135545.0,2305,Nellie White Way,347165146,135545.0,60.0,78.0,black,white,female,FJ5I3A,Volkswagen,New Beetle,34900.0,"began to get rather sleepy, and went on saying to herself, in a dreamy
",,,1,1,1,0,50-60,Ниже среднего
11302,Randell Polhamus,535712.0,2958,Meadowfaire Circle,660112358,535712.0,31.0,72.0,green,grey,male,308VUD,Maybach,Landaulet,17600.0,,,,1,1,0,0,30-40,Ниже среднего
11314,Kimberlie Tommolino,409910.0,1432,Selmarten Way,873682107,409910.0,61.0,59.0,blue,brown,female,FEPERQ,Chrysler,Concorde,63600.0,"Knave.
",,,1,1,1,0,60+,Выше среднего
11323,Hung Andrino,454199.0,350,West Rumble Way,244897210,454199.0,87.0,65.0,amber,grey,male,43XX8Z,Volvo,V50,23400.0,,,,1,1,0,0,60+,Ниже среднего
11358,Evangelina Fountaine,588727.0,2301,Pahl Dr,836295324,588727.0,42.0,55.0,blue,green,female,87JESF,Lexus,GS,48300.0,,,,1,1,0,0,40-50,Выше среднего
11362,Lily Radvany,438768.0,1897,Trotter Farm N Blvd,134600890,438768.0,75.0,68.0,green,blonde,female,HA3K54,Saturn,L-Series,,"questions of eating and drinking.
",,,1,0,1,0,60+,Низкий
11368,Guillermo Janda,514337.0,280,Harter Way,856427778,514337.0,47.0,50.0,amber,black,male,8Y4J5B,Lincoln,Town Car,14900.0,"
",,,1,1,1,0,40-50,Ниже среднего
11376,Leo Mayer,346164.0,3157,W Proesel Dr,484457281,346164.0,52.0,62.0,amber,black,male,611UEA,Land Rover,Discovery,,"‘you shouldn’t have put it in with the bread-knife.’
",,,1,0,1,0,50-60,Низкий
11385,Waldo Plato,755764.0,1406,Airbase Ave,195011948,755764.0,37.0,62.0,brown,blonde,male,L65JYH,Chevrolet,Monte Carlo,,,,,1,0,0,0,30-40,Низкий
11402,Hester Zodrow,245787.0,1142,South Jack Tone Way,244988508,245787.0,43.0,76.0,black,grey,female,372QBN,Audi,S8,41900.0,,,,1,1,0,0,40-50,Выше среднего
11403,Delmar Daunt,971776.0,784,Small Rd,796257359,971776.0,57.0,58.0,blue,brown,male,M7K6DP,Buick,Century,42000.0,"Alice considered a little, and then said ‘The fourth.’
",,,1,1,1,0,50-60,Выше среднего
11404,Wilmer Stach,811015.0,496,Springwater Blvd,270556584,811015.0,26.0,71.0,green,blue,male,80XQ46,Mazda,Protege5,60900.0,"to the company generally, ‘You are all pardoned.’ ‘Come, THAT’S a good
",,,1,1,1,0,20-30,Выше среднего
11412,Vernetta Vanderwerf,797055.0,1442,Portley Wood Ave,701690416,797055.0,75.0,81.0,amber,brown,female,T1U0SB,Jeep,Commander,40600.0,,,,1,1,0,0,60+,Выше среднего
11414,Quyen Guglielmo,763049.0,3325,Back Eddisbury Circle,113335405,763049.0,36.0,56.0,amber,white,female,O48RV3,Lexus,CT,20700.0,"
",,,1,1,1,0,30-40,Ниже среднего
11424,Phil Heaslet,405462.0,414,Fabor Ave,174637927,405462.0,35.0,56.0,black,grey,male,R87500,Kia,Soul,29000.0,"‘Oh, a song, please, if the Mock Turtle would be so kind,’ Alice
",,,1,1,1,0,30-40,Ниже среднего
11440,Jesus Ferrufino,359660.0,2771,Monna Blvd,250066038,359660.0,39.0,52.0,green,blonde,male,BJ833A,Audi,S4,55000.0,,,,1,1,0,0,30-40,Выше среднего
11447,Erminia Kalas,558580.0,3230,Wisp Circle,962251034,558580.0,48.0,65.0,blue,brown,female,AF3H0H,Lamborghini,Murciélago,59200.0,"
",,,1,1,1,0,40-50,Выше среднего
11455,Charlie Korth,848261.0,1970,Dewes Rd,402568682,848261.0,63.0,64.0,amber,blonde,male,NOTF8Z,GMC,Sierra 2500,22300.0,"
",,,1,1,1,0,60+,Ниже среднего
11458,Ariane Kamalii,178965.0,3289,Pedra Blvd,462280977,178965.0,58.0,53.0,amber,blue,female,53O1M2,GMC,Yukon XL 2500,11300.0,,,,1,1,0,0,50-60,Ниже среднего
11468,Nickolas Wikoff,943608.0,3672,Credon Ave,601926882,943608.0,35.0,51.0,black,red,male,3L3TCS,GMC,Yukon XL 1500,18200.0,,,,1,1,0,0,30-40,Ниже среднего
11470,Brian Deleonardis,515963.0,1925,Saint Brendan St,427368785,515963.0,50.0,66.0,black,grey,male,CH7L11,Audi,Cabriolet,72800.0,"thought: still it had VERY long claws and a great many teeth, so she
",,,1,1,1,0,40-50,Высокий
11487,Annalisa Rifenbery,629991.0,617,Vandine Dr,808561288,629991.0,26.0,53.0,amber,blue,female,MGUO60,Maserati,Quattroporte,74100.0,,,,1,1,0,0,20-30,Высокий
11494,Louie Olivier,617507.0,1401,Park Gardens Ave,523416706,617507.0,46.0,55.0,green,blue,female,658D4D,Mitsubishi,Eclipse,86300.0,,,,1,1,0,0,40-50,Высокий
11495,Rebbeca Huminski,212885.0,15,Flavell Dr,161816051,212885.0,88.0,74.0,blue,white,female,181UZ0,Toyota,Tacoma,11900.0,"The Hatter opened his eyes very wide on hearing this; but all he SAID
",,,1,1,1,0,60+,Ниже среднего
11503,Waylon Aull,291576.0,88,Watchbell Circle,935673213,291576.0,88.0,54.0,amber,brown,male,46JD4W,Mercedes-Benz,CLK-Class,38100.0,,,,1,1,0,0,60+,Выше среднего
11516,Elias Cali,301444.0,2601,Souldern St,329775720,301444.0,47.0,73.0,brown,brown,male,X075W0,Mazda,Mazda5,17600.0,"    Because he knows it teases.’
",,,1,1,1,0,40-50,Ниже среднего
11522,Joy Dufford,771507.0,1317,Rose Hatch Way,417156565,771507.0,88.0,60.0,blue,brown,female,6N2561,Jeep,Grand Cherokee,79600.0,"
",,,1,1,1,0,60+,Высокий
11523,Santiago Snowman,113884.0,383,Cross Peel Rd,660190854,113884.0,31.0,66.0,brown,green,male,RAI837,Chevrolet,Silverado 1500,38100.0,"
",,,1,1,1,0,30-40,Выше среднего
11561,Maryln Muzacz,857188.0,989,E Howell St,453159305,857188.0,57.0,58.0,amber,blue,female,8453DF,GMC,Sierra 2500,59400.0,"along the course, here and there. There was no ‘One, two, three, and
",,,1,1,1,0,50-60,Выше среднего
11567,Sharika Gugliuzza,484719.0,779,Moak Ave,895156580,484719.0,35.0,52.0,black,blue,female,160D27,Dodge,Magnum,,,,,1,0,0,0,30-40,Низкий
11568,Suzy Vecchia,955138.0,257,Henry Garnett Way,693355085,955138.0,50.0,68.0,amber,blue,female,7RA4FL,Maybach,57,49700.0,,,,1,1,0,0,40-50,Выше среднего
11570,Colby Spicker,659115.0,2436,S Leclaire Ave,230407013,659115.0,25.0,58.0,brown,brown,male,0Z1418,Nissan,Pathfinder,,"no toys to play with, and oh! ever so many lessons to learn! No, I’ve
",,,1,0,1,0,20-30,Низкий
11577,Deandre Nikirk,101568.0,210,West Hendy Ave,427360325,101568.0,53.0,78.0,brown,blue,male,SJ57LL,Saab,9-5,22400.0,"‘Come on!’ cried the Gryphon, and, taking Alice by the hand, it hurried
",,,1,1,1,0,50-60,Ниже среднего
11586,Chung Touhey,542587.0,243,Collingswood Circle,781363982,542587.0,86.0,61.0,blue,white,male,P7JPB7,Toyota,T100 Xtra,25400.0,"advantage from the change: and Alice was a good deal worse off than
",,,1,1,1,0,60+,Ниже среднего
11615,Simona Mcniel,664790.0,3438,St. Andrews Rd,491997636,664790.0,37.0,80.0,blue,red,female,25582I,Chrysler,Concorde,72900.0,"have got altered.’
",,,1,1,1,0,30-40,Высокий
11618,Pedro Gorelik,907869.0,1259,Match Point Rd,590099412,907869.0,19.0,72.0,black,green,male,U61GW1,Scion,xB,74900.0,"‘What size do you want to be?’ it asked.
",,,1,1,1,0,<20,Высокий
11639,Luise Dumaine,991862.0,208,Belmont Place Ave,286421004,991862.0,42.0,53.0,brown,white,female,4LC8EM,Acura,TL,26100.0,"
",,,1,1,1,0,40-50,Ниже среднего
11642,Dionne Kingcade,203726.0,2770,Home Lawn Way,141387442,203726.0,27.0,63.0,blue,brown,female,4Y7L42,Porsche,911,67100.0,,,,1,1,0,0,20-30,Высокий
11663,Wilmer Stansifer,884012.0,2034,North Ellsworth Dr,998323983,884012.0,35.0,58.0,green,red,male,0YLZ5G,Chevrolet,Express 3500,40800.0,,,,1,1,0,0,30-40,Выше среднего
11686,Oma Chaves,364093.0,45,Loiselle Way,388467493,364093.0,52.0,79.0,brown,blue,female,58OJE4,Ford,Transit Connect,51900.0,"
",,,1,1,1,0,50-60,Выше среднего
11697,Flo Kandarian,338173.0,86,Highlandview Ave,671693430,338173.0,37.0,77.0,green,brown,female,D5PZ1B,Volkswagen,Golf,,"she waited patiently.
",,,1,0,1,0,30-40,Низкий
11723,Jess Weisgerber,103936.0,2939,Chisledon Rd,269100406,103936.0,55.0,82.0,blue,green,male,783S4E,Dodge,Ram 3500,,"bore it as well as she could.
",,,1,0,1,0,50-60,Низкий
11751,Pasquale Melchor,876713.0,1849,S Edbrooke Rd,890909817,876713.0,62.0,67.0,blue,blonde,male,P88MC0,Porsche,911,,,,,1,0,0,0,60+,Низкий
11758,Vera Dobison,251014.0,2462,South Border Rd,896453396,251014.0,78.0,59.0,blue,green,female,208MTW,Jeep,Liberty,65400.0,,,,1,1,0,0,60+,Высокий
11759,Cordell Aardema,488069.0,2065,Nittany Circle,539897170,488069.0,80.0,81.0,amber,grey,male,UYNRSI,Volkswagen,New Beetle,35100.0,"
",,,1,1,1,0,60+,Ниже среднего
11761,Dewitt Luthi,203664.0,1335,Liddicoat Ave,934978677,203664.0,75.0,76.0,black,green,male,434147,BMW,745,76300.0,"‘Soles and eels, of course,’ the Gryphon replied rather impatiently:
",,,1,1,1,0,60+,Высокий
11794,Doretta Bowline,563654.0,3258,W Eggerding Blvd,737391581,563654.0,60.0,54.0,green,blue,female,4ISC6D,Hyundai,Azera,30300.0,,,,1,1,0,0,50-60,Ниже среднего
11813,Kelly Bainer,847750.0,3946,Nanette Blvd,108155182,847750.0,41.0,82.0,black,brown,male,00K41R,Mazda,B-Series Plus,23500.0,,,,1,1,0,0,40-50,Ниже среднего
11822,Edward Galindez,361179.0,806,Surfperch Circle,561802035,361179.0,79.0,63.0,blue,blonde,male,5AF2JN,Audi,A8,,,,,1,0,0,0,60+,Низкий
11849,Pattie Pesqueira,808271.0,268,Lawling Way,839646700,808271.0,38.0,66.0,blue,green,female,61DL85,Suzuki,XL7,,"all its feet at once, with a yelp of delight, and rushed at the stick,
",,,1,0,1,0,30-40,Низкий
11856,Hank Skillom,496959.0,3345,Keyner St,145569958,496959.0,84.0,76.0,green,grey,male,4885S4,Hyundai,Tiburon,,"
",,,1,0,1,0,60+,Низкий
11858,Rozella Mellady,612877.0,1858,Cosmos St,598939303,612877.0,60.0,68.0,green,blonde,female,2SMUYX,Volvo,S80,,,,,1,0,0,0,50-60,Низкий
11863,Ricardo Gellatly,728305.0,2021,N Court House Circle,961272528,728305.0,71.0,58.0,black,brown,male,8H7OUY,Nissan,Armada,58200.0,"the Rabbit coming to look for her, and she trembled till she shook the
",,,1,1,1,0,60+,Выше среднего
11874,Georgianne Chamber,643530.0,2005,Borough Court Dr,892498113,643530.0,31.0,60.0,amber,blonde,female,2KB5O3,Subaru,Legacy,,"have got altered.’
",,,1,0,1,0,30-40,Низкий
11884,Velda Regier,803254.0,3199,Fells Way,199245839,803254.0,43.0,68.0,brown,black,female,8R084C,Hyundai,Azera,11500.0,"
",,,1,1,1,0,40-50,Ниже среднего
11890,Mohammad Karter,817588.0,3489,Raffin Green St,386873774,817588.0,18.0,69.0,green,brown,male,364EN6,Subaru,Forester,57900.0,,,,1,1,0,0,<20,Выше среднего
11899,Lonnie Beman,819950.0,1953,Las Lomitas Circle,727487554,819950.0,29.0,56.0,black,black,male,0WI2B8,GMC,Savana 3500,26100.0,,,,1,1,0,0,20-30,Ниже среднего
11900,Lewis Zide,718254.0,2412,Valimar Ave,426244463,718254.0,39.0,72.0,amber,green,male,3A45U6,Toyota,MR2,70100.0,"us all about it!’
",,,1,1,1,0,30-40,Высокий
11914,Kip Smolinski,270112.0,226,Arrunga St,429531898,270112.0,79.0,70.0,amber,blonde,male,7N05M1,Dodge,Grand Caravan,87400.0,,,,1,1,0,0,60+,Высокий
11917,Gaynell Fanton,629406.0,3965,Bowdon Rd,700061300,629406.0,79.0,65.0,brown,white,female,N23G7T,Mercedes-Benz,SL-Class,,"
",,,1,0,1,0,60+,Низкий
11950,Porter Urbieta,624806.0,104,W Farms Blvd,410315066,624806.0,36.0,56.0,blue,blonde,male,ID5686,Land Rover,Range Rover,,,,,1,0,0,0,30-40,Низкий
11957,Hai Holubar,278506.0,1279,Carlos Way,600691600,278506.0,65.0,81.0,black,green,male,0YC04H,Daewoo,Nubira,67600.0,,,,1,1,0,0,60+,Высокий
11971,Robert Ghelfi,700149.0,2127,Nutfield Marsh Way,230490352,700149.0,23.0,62.0,blue,brown,female,86WGRI,Jaguar,XJ,85200.0,,,,1,1,0,0,20-30,Высокий
29346,Micheal Archey,118365.0,2343,Ede Dr,727981381,118365.0,59.0,79.0,brown,green,male,PYU7AI,Mercedes-Benz,Sprinter,24900.0,,,,1,1,0,0,50-60,Ниже среднего
11987,Trisha Shumpert,798447.0,2907,Tree Estate Mead Dr,648948844,798447.0,59.0,50.0,black,brown,female,EP4ZKS,Volvo,S40,,,,,1,0,0,0,50-60,Низкий
11990,Claudio Carlan,539828.0,2888,Wooden Spoke Rd,311494850,539828.0,28.0,74.0,black,brown,male,Q06YYJ,Ford,Expedition,473100.0,"‘Once,’ said the Mock Turtle at last, with a deep sigh, ‘I was a real
",,,1,1,1,0,20-30,Высокий
11992,Andreas Walding,680931.0,2024,Bayer Blvd,253835181,680931.0,26.0,69.0,black,white,male,A383PN,Volvo,V70,80300.0,,,,1,1,0,0,20-30,Высокий
11993,Stuart Mavro,285368.0,1650,Minet Dr,946489789,285368.0,50.0,81.0,amber,grey,male,5WO57N,Acura,MDX,,"other: the only difficulty was, that her flamingo was gone across to the
",,,1,0,1,0,40-50,Низкий
12000,Willian Saxbury,450424.0,1782,Illingsworth Way,376612338,450424.0,49.0,76.0,blue,white,male,Y388T1,MINI,Cooper,34700.0,"‘stupid,’ and that he had to ask his neighbour to tell him. ‘A nice
",,,1,1,1,0,40-50,Ниже среднего
12007,Georgette Shetz,339341.0,1212,Skyport Ave,423298667,339341.0,42.0,60.0,brown,black,female,A6X421,Dodge,Ram,65900.0,"‘We had the best of educations--in fact, we went to school every day--’
",,,1,1,1,0,40-50,Высокий
12022,Simonne Pekara,825798.0,1620,Chattleton St,578791263,825798.0,39.0,80.0,green,black,female,XJ5K35,Ford,F150,,,,,1,0,0,0,30-40,Низкий
12030,Terrell Drymon,755660.0,3082,Krumb Blvd,387180115,755660.0,43.0,73.0,black,white,male,CL788V,Suzuki,XL7,,"
",,,1,0,1,0,40-50,Низкий
12034,Jefferson Hickenbottom,541429.0,2123,Bolshaw Ave,706780807,541429.0,85.0,68.0,brown,red,male,E1YP02,GMC,Yukon XL 2500,70900.0,"‘Why,’ said the Gryphon, ‘you first form into a line along the
",,,1,1,1,0,60+,Высокий
12049,Honey Erbentraut,982387.0,2653,Fteley Dr,292269618,982387.0,43.0,60.0,green,red,female,03L2UL,Ford,Contour,12800.0,,regular,20171123.0,1,1,0,1,40-50,Ниже среднего
12056,Colton Kayler,664501.0,1320,East Woodson Dr,195611910,664501.0,54.0,66.0,amber,green,male,I12EL4,BMW,M3,,,,,1,0,0,0,50-60,Низкий
12061,Fritz Boldon,881541.0,2911,Trawl Circle,876115774,881541.0,79.0,55.0,brown,blonde,male,AD637W,Toyota,Solara,84600.0,,,,1,1,0,0,60+,Высокий
12092,Aurelio Noggles,539461.0,94,Winterborne Dr,737869459,539461.0,77.0,60.0,black,brown,male,1A5GE3,Ford,Expedition,41900.0,,,,1,1,0,0,60+,Выше среднего
12095,Marcelino Vanzante,707295.0,1102,Enders Blvd,780263148,707295.0,34.0,56.0,brown,red,male,GF0A50,Lexus,RX Hybrid,,,,,1,0,0,0,30-40,Низкий
12103,Gregoria Moran,621881.0,1641,Spinfield Way,102815882,621881.0,74.0,76.0,brown,black,female,1THQJS,Chrysler,200,61900.0,"    *    *    *    *    *    *
",,,1,1,1,0,60+,Выше среднего
12107,Agatha Seddon,466755.0,740,Northstead Way,636352179,466755.0,62.0,59.0,amber,green,female,132060,GMC,Sonoma,85800.0,"witness.’ And he added in an undertone to the Queen, ‘Really, my dear,
",regular,20170628.0,1,1,1,1,60+,Высокий
12111,Lovella Bartosch,266040.0,3546,Barooga Ave,904592220,266040.0,82.0,52.0,amber,blonde,female,JCPRU7,Cadillac,Escalade ESV,,,,,1,0,0,0,60+,Низкий
12121,Jeffry Gadewoltz,522094.0,1139,Gozo Ave,317997981,522094.0,29.0,58.0,blue,blonde,male,58ACH1,Aston Martin,DB9,34000.0,"
",,,1,1,1,0,20-30,Ниже среднего
12136,Joette Rintharamy,768269.0,1482,W Hampshire Ave,146716843,768269.0,84.0,76.0,blue,grey,female,O3P8P0,Chevrolet,Equinox,89000.0,,,,1,1,0,0,60+,Высокий
12160,Bruno Brodis,146892.0,2258,Druet Way,831111970,146892.0,19.0,50.0,green,brown,male,6VQ78W,BMW,645,20300.0,"Lobster Quadrille is!’
",,,1,1,1,0,<20,Ниже среднего
12161,Rachell Heppeard,315677.0,3513,Reidmond Circle,644222168,315677.0,24.0,54.0,brown,blonde,female,1AGL4F,Ferrari,430 Scuderia,26700.0,"
",,,1,1,1,0,20-30,Ниже среднего
12178,Ivette Berch,297328.0,619,Cerra Vista Ave,469687841,297328.0,83.0,60.0,blue,blonde,female,N6F3F2,Infiniti,QX,74100.0,,,,1,1,0,0,60+,Высокий
12179,Lacy Gnagey,878687.0,2250,St Cloud Dr,593462365,878687.0,54.0,74.0,brown,blue,male,0ZQ43K,BMW,Z4 M,23700.0,"yourself!’
",,,1,1,1,0,50-60,Ниже среднего
12184,Duncan Daughdrill,264672.0,2788,Colwick Dr,769810787,264672.0,68.0,65.0,green,white,male,NGJHG3,Toyota,Celica,38100.0,,,,1,1,0,0,60+,Выше среднего
12185,Noel Mclaughlan,934390.0,1887,Mayroyd Rd,887558596,934390.0,49.0,50.0,black,green,male,R001XC,Audi,A6,20500.0,,,,1,1,0,0,40-50,Ниже среднего
12190,Joan Agoro,684538.0,5,Viewfield Dr,971884969,684538.0,22.0,73.0,amber,white,female,U0321G,Ford,Taurus X,43600.0,"There was a dead silence instantly, and Alice thought to herself, ‘I
",,,1,1,1,0,20-30,Выше среднего
12207,Wilmer Wolever,509484.0,139,Franklin Ave,636825374,509484.0,78.0,81.0,black,blonde,male,A48UM8,Nissan,Titan,74200.0,"
",,,1,1,1,0,60+,Высокий
12230,Tomas Milbradt,107867.0,3263,Depaul Circle,950297985,107867.0,48.0,50.0,amber,blue,male,FK47DF,Chevrolet,Monte Carlo,23900.0,,,,1,1,0,0,40-50,Ниже среднего
12261,Yajaira Survis,671476.0,1655,Scaneateles Blvd,341531618,671476.0,82.0,70.0,blue,brown,female,2L2QD3,Dodge,Ram 3500,84600.0,,,,1,1,0,0,60+,Высокий
12272,Rogelio Protasewich,315432.0,43,West Hill Dam Rd,457524598,315432.0,77.0,75.0,blue,grey,male,8OH85C,Aston Martin,Rapide,82500.0,,,,1,1,0,0,60+,Высокий
12279,Courtney Guiel,134891.0,3278,Aldworth Circle,377864953,134891.0,62.0,58.0,green,blue,male,32G1A6,Saturn,Relay,33000.0,"the door, she ran out of the house, and found quite a crowd of little
",,,1,1,1,0,60+,Ниже среднего
12295,Adina Naysmith,686321.0,1951,Pioneer Hills Rd,849491426,686321.0,83.0,81.0,black,red,female,507420,Mitsubishi,Pajero,31100.0,,,,1,1,0,0,60+,Ниже среднего
12297,Jacquelyne Wegleitner,567054.0,1301,French Lake Way,569197369,567054.0,32.0,76.0,brown,blue,female,3G32GD,GMC,Yukon XL,55000.0,,,,1,1,0,0,30-40,Выше среднего
12307,Towanda Orzel,426033.0,1812,Manzanita Springs St,712229764,426033.0,57.0,71.0,black,black,female,1288M3,Mercury,Monterey,84600.0,,,,1,1,0,0,50-60,Высокий
12319,Arron Fanucchi,143946.0,227,Rumonoski Ave,798874477,143946.0,72.0,78.0,black,black,male,5X2QF1,Daewoo,Lanos,,"
",,,1,0,1,0,60+,Низкий
12325,Robbi Polen,713163.0,3109,Pepper Valley Rd,243726350,713163.0,53.0,80.0,brown,blonde,female,5QUU83,Dodge,Durango,15100.0,"  ‘’Tis the voice of the Lobster; I heard him declare,
",,,1,1,1,0,50-60,Ниже среднего
12329,Royal Alviso,715785.0,992,Scotti Ave,918792830,715785.0,69.0,67.0,black,black,male,2VQN12,Dodge,Ram 2500,78700.0,"‘It’s the Cheshire Cat: now I shall have somebody to talk to.’
",,,1,1,1,0,60+,Высокий
